post_text,label
Do you know anyone women who have experienced postpartum depression?,1
Postpartum affects more women than we think? ,1
Have you ever suspected child abuse and notified CPS?,1
Types of child abuse: ,1
Do you know a depressed teen?,1
Therapy boosts teens at risk for depression? ,1
Have you very had doubts about a particular diagnosis?,1
Is ADHD real? ,1
Have you ever felt sad after sex?,1
Sad after sex: ,1
Would you see your favorite celebrity different if he or she had a mental illness?,1
Celebrities diagnosed with mentalillness: ,1
Have you ever seen bruising on arms that may be from self harm?,1
Emotional abuse and self harm: ,1
Do you have trouble getting through to your teen?,1
Getting through to teens: ,1
Have you ever had a mental health check up? mentalhealth,1
Free mental health check ups at library? mentalhealth ,1
How common is bed wetting in your household? parenting,1
Does your child wet the bed? ,1
Have you come across children that have been abused?,1
Effects of verbal abuse on children: ,1
What do you think about gay conversion methods?,1
Disturbing gay conversion methods: ,1
Have you every visited someone at a rehab?,1
Things to know about when going to rehab: addiction ,1
Have you witnessed someone being bullied because of their religion?,1
Kids who wear turbans are being bullied: ,1
Do you know someone who may be depressed?,1
Depression sucks: ,1
How to let go of anger? ,1
Help for loved ones of those who committed suicide: ,1
Schizophrenia possibly a combination of other disorders? ,1
Teens smoking less cigarettes and more pot? cannabis marijuana ,1
Are you a worrier? anxiety ,1
Is there a link between brain size and IQ? ,1
Emotional Abuse just as harmful? ,1
How to let go of someone that treats you bad? lettinggo rejection ,1
Can mindfulness help you quit smoking? ,1
Chronic pain addiction: ,1
Support groups for parents of children with ADHD? ,1
Suicide in the African American community: ,1
Heroin use on the rise? ,1
Is your child well disciplined? ,1
Does positive thinking improve your mental health? ,1
Bipolar spouse survival strategies? ,1
Self compassion and well being: ,1
Do you know if you have depression? ,1
Few options for violent mentally ill youth in Iowa: ,1
What has kept you from getting mental health services? ,1
Recognizing signs of anxiety: ,1
Quality mental health service: ,1
How I finally healed: depression ,1
What do you know about pathological liars: ,1
Ways to recharge your batteries: exahaustion self-care ,1
"Violence, mental illness, and anger: ",1
OCD much more than being neat: ,1
What race has to do with breast cancer: ,1
2 genes unlock potential for treatment of schizophrenia: ,1
Anorexia linked to abuse: ,1
Depression as pain: ,1
Why children with mental illness are sometimes abused? ,1
Parent’s guide to mental illness: parenting ,1
I’m not a mess - can I still get therapy? ,1
Do you think your child is depressed? ,1
Counseling helps anxiety: ,1
6 ways to stress less? ,1
Mental illness and south Asian men? ,1
Showing respect to those with mental illness: ,1
9 symptoms of depression? ,1
Why blame school shootings on Autism? ,1
The 4 states of mind? mindfulness ,1
Older women still enjoy sex too: ,1
How can you earn back the trust that you once had with your spouse? relationships,1
Does self pity make others want to be around you? relationships,1
What are the different ways that you express your love to others? relationships ,1
Do you have a fear of intimacy or commitment? relationship ,1
How has laziness impacted your social life? relationships,1
Has holding onto resentments helped or hurt your relationships?,1
Have mood swings cost you important relationships?,1
Are you teaching your children to discriminate or to accept our differences? parenting,1
"Just because we were spanked doesn't make it right to spank others, does it? parenting",1
Does spanking your children teach violence? parenting ,1
Do you know how to increase the intimacy between you and your partner? relationships,1
Intimacy is the result of communication. relationships,1
Therapy is an effective treatment of depression and anxiety,1
Therapy is an effective treatment of depression and anxiety,1
Are you aware of depression symptoms? ,1
Have you lost the desire to eat because of how you feel emotionally? depression,1
Have you lost interest on just about everything you used to like? depression,1
Do you lack the energy to get out of bed? depression,1
Do you relive traumatic events that have happened to you? Counseling can help. PTSD ,1
Are your bad memories triggered by a particular person place or thing? PTSD,1
How often are you do you experience bad memories? PTSD,1
Does worrying keep you from falling asleep just about every night? anxiety,1
Has anyone expressed concern about how much you worry? anxiety ,1
Does excessive worrying keep you from doing things with your family? anxiety,1
Do you know that excessive worrying is a symptom of anxiety. ,1
What keeps marriages together? ,1
New theory of anorexia? ,1
Is nature good for your mental health? ,1
The science of gratitude: ,1
12 qualities of an enlightened person: awareness ,1
Healthy behaviors and postive emotions ,1
Empathy found on Facebook? ,1
ADHd different in women? ,1
Anxiety is legitimate: ,1
Spirituality what does it mean? ,1
There is no more mixing alcohol with our medication. alcoholism,1
Feelings of regret due to our drunken behavior is now a distant memory.,1
Waking up to the smell of vomit and soiled sheets is no longer tolerable. recovery,1
"The dizziness, tiredness, nauseousness from being hung over is finished. hangover",1
Smelling like a distillery the day after at work has come to an end. sobriety,1
The put a stop to risky unprotected sex. recovery,1
We don’t miss the guilt from kissing and fondling behind each others backs. infidelity cheating,1
Fighting and flipping tables over a misunderstanding at the bar is a thing of the past.,1
Bills are no longer piling up and being put off just to by booze. procrastination,1
No more anxiousness and fearfulness driving the day after a drinking bender. anxiety,1
Arguing in front of children and other family members in a thing of the past. arguments,1
We no longer worry about going to parties with our spouses and being touchy feely with other people. jealously,1
We said goodbye to waking up and not remembering what we did the last night. blackouts,1
We go to give not just to get. meetings AA,1
Do you know someone who’s life was disrupted because they’re hooked on internet porn? addiction,1
Why is free porn so tempting? addiction ,1
Have you ever had trouble connecting with others? counseling,1
Opposite of addiction is not sobriety? ,1
Can you recognize a food addiction when it’s right in front of you?,1
Food addiction vs. Eating addiction: ,1
Do you think that your habit is becoming an addiction?,1
How a habit becomes an addiction: ,1
Do you know of any medical marijuana regulations in your state?,1
California medical marijuana regulations: ,1
Do you know where illicit drugs are sold in your community?,1
Addiction is everywhere: ,1
Have you experienced irritability or anxiousness due to not having access to the internet?,1
More on internet addiction: ,1
How many people in your family have used heroin?,1
How do people get off heroin? ,1
Have you every received a ticket for distracted driving? counseling,1
Does your internet use get in the way of you tending to your normal daily responsibilities?,1
Is Internet addiction a fad? ,1
What about addiction do you find puzzling?,1
Likely cause of addiction has been discovered? ,1
Have you seen the harmful effects of crystal meth addiction?,1
Why girls take crystal meth: addiction ,1
Do your clients prefer a 12 step program or individual CBT sessions for drug treatment?,1
Models of alcoholism and drug addiction: ,1
Just watching someone take a drink on T.V. can trigger a craving. alcoholism addiction,1
What triggers cravings? addiction ,1
Have you ever seen someone try to medicate mood swings with crack and alchohol?,1
Bipolar and drug addiction: ,1
Do you know some who has been arrested because of their addiction?,1
Is addiction a medical problem or a criminal one? ,1
Do you know someone who literally bets their whole pay check? gambling,1
Sometimes the most unlikely people can be addicted to substances.,1
Sanders battled drug addiction: ,1
Have you ever used your prescription medication incorrectly?,1
Who gets addicted to prescription drugs? ,1
Are you concerned that someone you know may be addicted?,1
What is addiction? ,1
Have you witnessed the benefits of medical marijuana?,1
Medical benefits of marijuana unclear? ,1
Have you ever tried to stop a bad habit along? addiction,1
Heroin addiction and changing bad habits: ,1
How desperate are to fix your problem? addiction,1
CBT to treat addiction? ,1
If you miss work or have personal conflicts because of your habit you may have a problem. addiction,1
What does love addicted mean: ,1
How can I spice up my daily grind? counseling,1
Dealing with down feelings in under 10 minutes: emotions ,1
What if I just focus on my past?,1
How can I work on increasing my gratitude?,1
Tricks to help reduce stress? ,1
How can having gratitude work for me?,1
Living with mental illness: ,1
How could you be more consistent with working on your goals?,1
Anxiety and drugs linked to dementia and death: ,1
